segment,batch,book,chapter,qc_pass,qc_reasons,duration_s,speech_duration_s,speech_begin_s,speech_end_s,leading_silence_s,trailing_silence_s,max_internal_silence_s,n_words_aligned,overall_log_likelihood,speech_log_likelihood,phone_duration_deviation,snr,aligned,segmentation_confidence,segmentation_reason,wav_path,txt_path,textgrid_path
GAL_001_seg_002,batch2,GAL,GAL_001,True,,6.473,5.3,0.75,6.05,0.75,0.423,0.92,7,-60.32139924652241,-63.538065733733,4.78459490520866,3.688368242821598,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_002.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_002.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_002.TextGrid
GAL_001_seg_028,batch2,GAL,GAL_001,False,long_internal_silence,15.477,14.16,0.99,15.15,0.99,0.327,3.66,10,-62.249227834302324,-66.88517482106279,4.711893373214996,0.6322255050398606,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_028.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_028.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_028.TextGrid
JAS_001_seg_025,batch2,JAS,JAS_001,True,,11.163,9.44,1.42,10.86,1.42,0.303,1.69,11,-66.74263552867383,-67.15958332565596,4.677208128804595,0.9328360476881397,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_025.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_025.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_025.TextGrid
GAL_001_seg_012,batch2,GAL,GAL_001,True,,18.908,17.25,1.35,18.6,1.35,0.308,2.08,31,-62.33894516790058,-64.98105897243667,4.677176442574245,0.8455204843479827,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_012.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_012.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_012.TextGrid
JAS_001_seg_007,batch2,JAS,JAS_001,True,,6.705,4.13,2.36,6.49,2.36,0.215,0.95,14,-65.51703381147541,-65.87357711791992,4.677176442574245,-0.14651368867086134,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_007.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_007.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_007.TextGrid
EPH_004_seg_036,batch2,EPH,EPH_004,True,,11.199,9.94,0.93,10.87,0.93,0.329,1.34,26,-64.30979352678571,-69.01706581784968,4.677165880497462,1.0829705529967981,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_036.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_036.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_036.TextGrid
EPH_004_seg_003,batch2,EPH,EPH_004,True,,8.124,5.8,2.0,7.8,2.0,0.324,1.04,7,-63.32948160406404,-63.710716712765574,4.677165880497462,0.5894469291518245,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_003.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_003.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_003.TextGrid
HEB_011_seg_043,batch2,HEB,HEB_011,True,,10.037,7.25,1.05,8.3,1.05,1.737,1.77,6,-66.19521134213147,-71.31365550648083,4.677165880497462,1.1269573444596954,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_043.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_043.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_043.TextGrid
JAS_001_seg_018,batch2,JAS,JAS_001,True,,6.159,5.55,0.43,5.98,0.43,0.179,0.78,29,-68.5767489346591,-72.57189489200415,4.677165880497462,0.0997020693961268,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_018.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_018.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_018.TextGrid
GAL_001_seg_019,batch2,GAL,GAL_001,True,,7.96,7.09,0.54,7.63,0.54,0.33,1.11,15,-62.08739007537689,-68.57431105563515,4.5842272522633625,1.6202306250506613,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_019.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_019.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_019.TextGrid
GAL_001_seg_010,batch2,GAL,GAL_001,True,,13.256,11.83,1.1,12.93,1.1,0.326,1.6,20,-63.70277149321267,-61.886794544401624,4.4840953886228485,2.359118636359316,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_010.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_010.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_010.TextGrid
GAL_001_seg_030,batch2,GAL,GAL_001,True,,6.002,3.99,1.04,5.03,1.04,0.972,1.46,6,-66.3084765625,-60.059271195355585,4.446421212905642,1.6359446778993352,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_030.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_030.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_030.TextGrid
HEB_011_seg_033,batch2,HEB,HEB_011,True,,10.052,9.31,0.44,9.75,0.44,0.302,1.7,23,-64.40747434701493,-67.61909843444825,4.443488977334264,1.8196586097561909,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_033.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_033.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_033.TextGrid
EPH_004_seg_022,batch2,EPH,EPH_004,True,,9.283,7.96,0.99,8.95,0.99,0.333,1.06,16,-63.61031367860991,-64.34882626533508,4.370876155672297,1.0014854317313517,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_022.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_022.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_022.TextGrid
PHP_002_seg_022,batch2,PHP,PHP_002,True,,6.262,5.21,0.72,5.93,0.72,0.332,0.87,18,-62.22147688698083,-63.8825792948405,4.359573232343229,1.4042231077928413,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_022.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_022.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_022.TextGrid
PHP_002_seg_003,batch2,PHP,PHP_002,True,,10.24,8.9,0.99,9.89,0.99,0.35,1.05,28,-62.52943801879883,-64.3457011332554,4.277338616686132,0.6974690964246388,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_003.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_003.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_003.TextGrid
EPH_004_seg_042,batch2,EPH,EPH_004,True,,8.297,7.19,0.84,8.03,0.84,0.267,1.7,11,-59.98891660391566,-62.15268502584318,4.234171256055831,0.41160461109886093,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_042.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_042.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_042.TextGrid
GAL_001_seg_015,batch2,GAL,GAL_001,True,,6.439,5.06,1.12,6.18,1.12,0.259,1.31,14,-61.937597049689444,-65.69646083947384,4.234171256055831,1.7674530009413907,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_015.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_015.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_015.TextGrid
HEB_011_seg_032,batch2,HEB,HEB_011,True,,6.189,4.85,1.02,5.87,1.02,0.319,0.67,15,-64.23421723546042,-65.12139994661572,4.234160693979048,4.15369483061254,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_032.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_032.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_032.TextGrid
HEB_011_seg_061,batch2,HEB,HEB_011,True,,7.47,5.79,1.33,7.12,1.33,0.35,2.15,8,-65.58541980421687,-67.28905793894891,4.234150131902265,-0.8835571228215624,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_061.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_061.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_061.TextGrid
HEB_011_seg_044,batch2,HEB,HEB_011,True,,12.264,9.93,1.95,11.88,1.95,0.384,1.52,12,-66.34016236745514,-67.23634239479348,4.234150131902265,1.6164618907441337,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_044.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_044.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_044.TextGrid
GAL_001_seg_018,batch2,GAL,GAL_001,True,,14.264,13.27,0.66,13.93,0.66,0.334,1.29,15,-62.61945564516129,-61.97063027487861,4.182524744173019,2.0818553116040928,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_018.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_018.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_018.TextGrid
PHP_002_seg_026,batch2,PHP,PHP_002,True,,9.703,8.41,1.0,9.41,1.0,0.293,1.44,13,-61.60067654639175,-63.49832000732422,4.182515361482332,0.8291909828967814,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_026.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_026.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_026.TextGrid
GAL_001_seg_022,batch2,GAL,GAL_001,True,,14.741,13.01,1.32,14.33,1.32,0.411,1.15,24,-61.38276479816825,-65.19382076637417,4.182503726326326,1.8918153904540826,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_022.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\GAL_001_seg_022.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\GAL_001_seg_022.TextGrid
PHP_002_seg_038,batch2,PHP,PHP_002,True,,11.625,9.41,1.14,10.55,1.14,1.075,1.87,8,-64.4105022033534,-65.8026647567749,4.173963927776411,0.959165908045378,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_038.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_038.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_038.TextGrid
ROM_008_seg_020,batch2,ROM,ROM_008,True,,10.413,8.33,1.75,10.08,1.75,0.333,1.12,11,-60.08458663544668,-62.38746852874756,4.159433674611759,1.76926062254722,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_020.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_020.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_020.TextGrid
HEB_011_seg_004,batch2,HEB,HEB_011,True,,9.604,8.24,0.97,9.21,0.97,0.394,1.59,10,-65.65370686848958,-66.97002242332282,4.159431272907241,1.0848710693386465,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_004.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_004.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_004.TextGrid
JAS_001_seg_029,batch2,JAS,JAS_001,True,,7.767,5.1,2.41,7.51,2.41,0.257,1.37,15,-66.7089165057915,-70.7201800626867,4.159431272907241,0.3598517710472642,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_029.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_029.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_029.TextGrid
EPH_004_seg_041,batch2,EPH,EPH_004,True,,7.391,6.25,0.81,7.06,0.81,0.331,1.69,8,-58.848533702638704,-61.04150238037109,4.140925383530648,1.9020309854045063,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_041.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_041.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_041.TextGrid
ROM_008_seg_043,batch2,ROM,ROM_008,True,,12.328,11.04,0.9,11.94,0.9,0.388,1.58,13,-64.95315034468776,-68.74036598205566,4.130893208718625,0.8260262211780223,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_043.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\ROM_008_seg_043.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\ROM_008_seg_043.TextGrid
PHP_002_seg_008,batch2,PHP,PHP_002,True,,9.945,8.77,0.85,9.62,0.85,0.325,1.96,8,-62.671505967336685,-65.03290261162653,4.109023912283295,1.9901546382018758,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_008.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_008.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_008.TextGrid
HEB_011_seg_027,batch2,HEB,HEB_011,True,,12.443,11.3,0.76,12.06,0.76,0.383,1.31,22,-64.09245001004822,-64.22519705030653,4.070586774160931,3.193795924858847,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_027.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_027.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_027.TextGrid
HEB_011_seg_022,batch2,HEB,HEB_011,True,,8.585,6.37,1.92,8.29,1.92,0.295,1.28,9,-63.07156759313155,-62.6984720927913,4.0362400496054285,1.4138443641846905,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_022.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_022.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_022.TextGrid
PHP_002_seg_032,batch2,PHP,PHP_002,False,too_short,1.772,1.17,0.44,1.61,0.44,0.162,0.17,7,-68.05280058262711,-70.676025390625,4.036235194699515,3.120294125126245,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_032.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_032.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_032.TextGrid
EPH_004_seg_035,batch2,EPH,EPH_004,True,,8.337,7.15,0.84,7.99,0.84,0.347,1.72,7,-62.38023175209832,-65.2949369093951,4.025410107387691,0.7613431449599126,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_035.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_035.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_035.TextGrid
EPH_004_seg_029,batch2,EPH,EPH_004,True,,7.793,6.79,0.69,7.48,0.69,0.313,1.21,11,-64.30575557605906,-68.12493265999689,4.001833649536002,1.2992445521690517,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_029.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\EPH_004_seg_029.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\EPH_004_seg_029.TextGrid
HEB_011_seg_035,batch2,HEB,HEB_011,True,,3.657,2.71,0.69,3.4,0.69,0.257,0.68,10,-66.24625917862022,-71.45552670225806,3.9672090043690122,4.45267997695823,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_035.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_035.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_035.TextGrid
HEB_011_seg_040,batch2,HEB,HEB_011,True,,2.456,1.68,0.53,2.21,0.53,0.246,0.25,10,-65.24545461763212,-69.85318294324372,3.96285741499652,8.804171411857205,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_040.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_040.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_040.TextGrid
HEB_011_seg_086,batch2,HEB,HEB_011,True,,13.823,12.53,0.92,13.45,0.92,0.373,2.14,11,-65.51106299746743,-65.7656108714916,3.96285741499652,2.1105045506705693,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_086.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_086.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_086.TextGrid
HEB_011_seg_030,batch2,HEB,HEB_011,True,,7.327,5.91,1.04,6.95,1.04,0.377,1.76,6,-63.91489384379263,-64.01632205860035,3.962853930112337,1.7626673133856645,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_030.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\HEB_011_seg_030.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\HEB_011_seg_030.TextGrid
PHP_002_seg_036,batch2,PHP,PHP_002,True,,8.555,5.25,2.98,8.23,2.98,0.325,1.28,6,-63.791161653037385,-66.95922826951549,3.918219798942778,0.15595567940433774,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_036.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_036.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_036.TextGrid
JAS_001_seg_021,batch2,JAS,JAS_001,True,,10.275,8.34,1.68,10.02,1.68,0.255,1.58,12,-63.28786934581712,-66.18126803431018,3.861249936739031,-0.011075148976608773,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_021.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_021.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_021.TextGrid
PHP_002_seg_019,batch2,PHP,PHP_002,True,,11.27,9.47,1.48,10.95,1.48,0.32,2.01,11,-61.98292618677906,-63.29846437242296,3.8572319985284365,0.23456427287461246,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_019.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\PHP_002_seg_019.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\PHP_002_seg_019.TextGrid
JAS_001_seg_030,batch2,JAS,JAS_001,True,,13.213,10.52,2.32,12.84,2.32,0.373,1.91,10,-66.63340390802422,-69.46694407743566,3.8572319985284365,-0.0014798407201190855,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_030.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_030.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_030.TextGrid
JAS_001_seg_015,batch2,JAS,JAS_001,False,long_internal_silence,9.51,8.05,1.18,9.23,1.18,0.28,4.2,4,-65.09721263801262,-70.33678603172302,3.8572259942671416,1.046428950176015,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_015.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_015.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_015.TextGrid
JAS_001_seg_034,batch2,JAS,JAS_001,True,,10.197,9.07,0.86,9.93,0.86,0.267,1.51,11,-64.96516544117647,-66.69069629245334,3.850206851609102,0.9320724492208292,True,high,,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_034.wav,data\processed\audio\phase3_verification\batch2\mfa_corpus\speaker1\JAS_001_seg_034.txt,data\processed\audio\phase3_verification\batch2\textgrids\speaker1\JAS_001_seg_034.TextGrid
